cluster	model	AUPRC	AUPRC_95CI_low	AUPRC_95CI_high	precision_70_pct_recall	precision_70_pct_recall_95CI_low	precision_70_pct_recall_95CI_high	threshold_70_pct_recall	precision_50_pct_recall	precision_50_pct_recall_95CI_low	precision_50_pct_recall_95CI_high	threshold_50_pct_recall	precision_model_threshold	precision_model_threshold_95CI_low	precision_model_threshold_95CI_high	recall_model_threshold	recall_model_threshold_95CI_low	recall_model_threshold_95CI_high	pct_missing_pos	pct_missing_neg	pct_missing_total
500_cells_10000_atac	multiome_powerlaw_v2	0.5681836190789697	0.5161741667354223	0.6139355992453267	0.45352043309480905	0.4183969140672649	0.49200981456677073	0.0869634853803883	0.6575480725348422	0.6097280213590938	0.7070636807372207	0.301313268079791	0.5593547724597085	0.5162614774030518	0.5971318997173592	0.6292695035751933	0.5811360182021452	0.671023318389624	0.11040339702760085	0.19656044511886697	0.19264194669756662
5000_cells_1000_atac	multiome_powerlaw_v2	0.5667607910927952	0.5167161693131007	0.6138318807610663	0.4663435866733152	0.43288693545589363	0.5007001773163774	0.0947622009025695	0.6458625346628873	0.5929335757821519	0.689202639428422	0.296145610876502	0.5570166863424861	0.5181593835404446	0.6004818910651685	0.6322744860287479	0.5865507193749754	0.6745343140146576	0.10828025477707007	0.18654527061203843	0.18298570876786405
200_cells_30000_atac	multiome_powerlaw_v2	0.5667071292099534	0.5208983494874784	0.6129375994117643	0.4709626756136837	0.4345698737863748	0.5067288617158927	0.0965115719759148	0.6545878045209153	0.6085555570071521	0.7024037959303453	0.301452839606984	0.5453270874835695	0.5018469256505714	0.5874519472508842	0.625791854527454	0.5836827788554344	0.6747932576531964	0.09978768577494693	0.18219524532119372	0.17844727694090382
1000_cells_2000_atac	scATAC_powerlaw_v2	0.5662368451078846	0.5148397851018328	0.6122808696006905	0.44662477163106856	0.41225479668783843	0.4826811123354742	0.0869488038860472	0.6542394856168199	0.602159202836868	0.700801057235886	0.286327400280869	0.562334744008982	0.5174731029764317	0.6038109173138214	0.6117463998305342	0.5702350552345652	0.6528931053243955	0.12738853503184713	0.2797167425392008	0.2727887215140981
200_cells_20000_atac	multiome_powerlaw_v2_noTPMfilter	0.5656020161848592	0.5102298506076861	0.6136796288640849	0.49763828949413935	0.4598246001802155	0.540209466849164	0.109341289798674	0.6509347381530647	0.5965484661223822	0.6972465301453303	0.287022673132439	0.5554927159034234	0.5158674482947647	0.5958698651841924	0.6293608242194186	0.5892606045750393	0.6710658122463349	0.10615711252653928	0.20647445624683863	0.20191193511008113
100_cells_all_atac	scATAC_powerlaw_v2	0.5643388032374115	0.511321731780551	0.6091671294864223	0.4799059182006858	0.44788035488708355	0.5178383510717756	0.122192948507188	0.6483868227748808	0.5954217877847638	0.6943060909479093	0.324993863116466	0.5373178198200412	0.4983388704318937	0.5793126756687083	0.6616454915254938	0.6190476190476191	0.7050261118906039	0.12101910828025478	0.22771876580677794	0.22286597141753572
1000_cells_2000_atac	multiome_powerlaw_v2_noTPMfilter	0.5640281228412707	0.510793180548333	0.6120050805078953	0.4464190457231862	0.41003219782922956	0.482939710466046	0.0690272724048925	0.657160478254524	0.6093835399590333	0.7113729399054474	0.24696547046809	0.5758257880951635	0.5343615343549766	0.6220277910711121	0.5875321763709227	0.5430419532974673	0.6322863639079791	0.12738853503184713	0.2797167425392008	0.2727887215140981
2000_cells_4000_atac	multiome_powerlaw_v2_noTPMfilter	0.563371698089213	0.5126853279730729	0.6086301119784107	0.4984578372353058	0.46164177273326834	0.534911137313417	0.120857592883579	0.6438155679877096	0.594550913560233	0.6929450041900274	0.327455457095911	0.5420349886800315	0.5031699427051965	0.58553034952217	0.6545786469400393	0.6102029100334019	0.7015250544662309	0.10191082802547771	0.17056145675265555	0.16743916570104286
100_cells_all_atac	multiome_powerlaw_v2_noTPMfilter	0.5623941896349395	0.5096690556875146	0.6080555254702755	0.483464297065064	0.4462921582489497	0.5202168109783034	0.100265247509157	0.6369128483235091	0.5903467492331763	0.6854751890996121	0.284365618286213	0.5560390610502072	0.514838715854271	0.5996989563952092	0.6416622318219279	0.6013343323865955	0.6818172555901115	0.12101910828025478	0.22771876580677794	0.22286597141753572
2000_cells_4000_atac	scATAC_powerlaw_v2	0.5614051323461908	0.518662949366472	0.616132737656154	0.49745673822806585	0.4624500523406641	0.5402207870915293	0.149670343790104	0.6453460661633831	0.592948647334161	0.6957998509951836	0.353011931727287	0.5374723461743133	0.4933140011507395	0.575093352758689	0.6737639323613112	0.6256786136764245	0.7144283876679834	0.10191082802547771	0.17056145675265555	0.16743916570104286
200_cells_20000_atac	multiome_powerlaw_v2	0.5604711617752911	0.5032918864985428	0.6024161743384195	0.4922471622106476	0.45147400282351197	0.5270279179144706	0.100745813375246	0.652365014746575	0.5996023036606605	0.697550641345466	0.274450329945023	0.5615977664572446	0.5197964490740323	0.6021777885511215	0.6208599763924956	0.5763350293179446	0.6659768467667336	0.10615711252653928	0.20647445624683863	0.20191193511008113
all_cells_1000_atac	multiome_powerlaw_v2	0.5554550819943306	0.4990950957089365	0.6029935980922373	0.4936554666523194	0.45052947179861597	0.5252922323583631	0.112874748281709	0.640552346187845	0.5934364969351065	0.6970816711924627	0.290500846082527	0.5565916994491416	0.5156995459180564	0.5981651376146789	0.6521004806993582	0.6108995788288529	0.6908360840547682	0.09978768577494693	0.16459281740010118	0.16164542294322132
2000_cells_2000_atac	scATAC_powerlaw_v2	0.5550316353206604	0.502421346831127	0.6044710753498563	0.4738522186592528	0.4362189467902543	0.5129616272213418	0.124435164094518	0.6392532015624456	0.5898897064689551	0.6851851851851852	0.315349731611669	0.5379848935678635	0.49911513176976713	0.5836221602773345	0.6443310944801376	0.6015433672540142	0.6832200626865472	0.12738853503184713	0.22205361659079415	0.21774816531479335
1000_cells_4000_atac	multiome_powerlaw_v2	0.5542921852918599	0.5043525733918147	0.6003777821891962	0.4210387561705808	0.3887835970300654	0.4560337388931448	0.0765607199962438	0.6380594933778024	0.5909605056616812	0.688264320727645	0.290579980020094	0.5499849360252747	0.5047519389160634	0.5914513081295742	0.6089532095324216	0.5663515601011185	0.65315985678415	0.11677282377919321	0.20576631259484066	0.20171881035148706
1000_cells_2000_atac	multiome_powerlaw_v2	0.5538385464698086	0.5037442341672445	0.602044331981164	0.4139393204721431	0.3770800068809794	0.44595631816394604	0.0555386590563469	0.6581465302525883	0.6047132360273093	0.7042573284171693	0.237263873651616	0.5818341994151681	0.5367334463087012	0.6255485804921844	0.5778453348857067	0.533361731121205	0.6221315218869985	0.12738853503184713	0.2797167425392008	0.2727887215140981
2000_cells_2000_atac	multiome_powerlaw_v2_noTPMfilter	0.5518884392370513	0.5011511598981153	0.603247596559721	0.4602639142940279	0.42524956459065966	0.4982205890624647	0.0941960939837727	0.6409966868716019	0.5912825688895029	0.6875513888842646	0.274856557865989	0.5469754520920675	0.5085248180217314	0.586652098356912	0.6285074033180089	0.5808522470110254	0.6681540134795843	0.12738853503184713	0.22205361659079415	0.21774816531479335
100_cells_all_atac	multiome_powerlaw_v2	0.5498859604813806	0.5026285574256495	0.6016192597330361	0.4645599728325132	0.428394678543162	0.4984768065586078	0.0851504949343459	0.6417056153813225	0.5914351603872058	0.6888101563415341	0.273233433595307	0.5590280570678758	0.5107747207388066	0.5999395134161788	0.6263139289091095	0.5830592976011214	0.6681197608406764	0.12101910828025478	0.22771876580677794	0.22286597141753572
2000_cells_4000_atac	multiome_powerlaw_v2	0.5496313040013179	0.499057583229331	0.5980130565643026	0.4749597255453442	0.43864604934075285	0.5127834731492309	0.103099390199689	0.6498779717697819	0.6051523407125265	0.6982136250401558	0.321409777902086	0.54541215811279	0.5018661813931798	0.5886156248819561	0.6365923809501447	0.5974795455730598	0.6847483597460023	0.10191082802547771	0.17056145675265555	0.16743916570104286
500_cells_4000_atac	scATAC_powerlaw_v2	0.54956752753807	0.49719566769906764	0.5962715774970455	0.42378196436745896	0.3902802189499461	0.4609749880768339	0.0760084454626984	0.642707255744999	0.5972243477840347	0.6880257266567458	0.282783078965771	0.5666289888440913	0.5212707047259205	0.6121388183454523	0.5983386801369235	0.5513610652959122	0.6383354414826303	0.15074309978768577	0.28669701568032374	0.28051371185786017
2000_cells_1000_atac	scATAC_powerlaw_v2	0.5490973438480581	0.49701199977715343	0.5940751074430863	0.41634233853393643	0.3808581898731278	0.44835215638036446	0.0757537603559892	0.6306247835711843	0.5810963711382755	0.6761280875170987	0.259478707848271	0.567268713439641	0.5245001884247635	0.6106892682440631	0.6148592486872164	0.5647526224681421	0.6535967465748226	0.14437367303609341	0.2777946383409206	0.27172653534183083
500_cells_4000_atac	multiome_powerlaw_v2_noTPMfilter	0.5462983021895023	0.4966186351200953	0.5997646561957604	0.4199165145934978	0.38529547766272554	0.4569083273006521	0.0604059422393529	0.6311500447263775	0.5846354856908509	0.6801592986562516	0.230550809238664	0.5783278448426784	0.5303970198169257	0.6184564847808361	0.5727096389634266	0.5280250189817234	0.618855079880074	0.15074309978768577	0.28669701568032374	0.28051371185786017
2000_cells_1000_atac	multiome_powerlaw_v2_noTPMfilter	0.5458171890664562	0.492486461888942	0.591637338652233	0.3964351618003303	0.36466883029574393	0.42684421225457725	0.0563821053941337	0.6311670361908701	0.5784015808969554	0.6753457855740672	0.217605023664997	0.582320747900229	0.5398216774949145	0.6290263986157152	0.5750796709875833	0.5303434015398094	0.6182242332330891	0.14437367303609341	0.2777946383409206	0.27172653534183083
200_cells_10000_atac	scATAC_powerlaw_v2	0.545032747462285	0.49775347155610605	0.5958903763846467	0.47201952015536136	0.43291040456377006	0.5071731496936062	0.0967959454331873	0.6248578046567143	0.5754021239218087	0.6723494402301627	0.292473189378429	0.5484959771272059	0.5072955732544391	0.5904313197497206	0.6074057452468454	0.5630560902130893	0.6516924610477244	0.14437367303609341	0.2667678300455235	0.261201235998455
100_cells_20000_atac	scATAC_powerlaw_v2	0.5415036749615871	0.49013475837040155	0.5918333578027135	0.41749180868991587	0.38358219655942166	0.449772140495229	0.0705850592204546	0.6251999979130849	0.5733657620198768	0.6720332960418489	0.272330483220342	0.5676703422346792	0.5230228191577667	0.6083677587346743	0.6008365816115225	0.5516378849427471	0.6438153749990118	0.15711252653927812	0.26757713707637837	0.26255310930861336
200_cells_10000_atac	multiome_powerlaw_v2_noTPMfilter	0.5404776053352763	0.4895300000688029	0.5901558046051272	0.45975030904726194	0.41875087731914373	0.4920176738689653	0.071907944920839	0.6100459581329808	0.5549119103561463	0.6555119979485872	0.247121448791456	0.5529370564448366	0.5109361242830972	0.596882203671219	0.5858128461015129	0.5421899377602197	0.6295723358794528	0.14437367303609341	0.2667678300455235	0.261201235998455
2000_cells_2000_atac	multiome_powerlaw_v2	0.5396982050168116	0.4849723032029219	0.5891256677484582	0.4170949126031876	0.38646016738655714	0.4576163482229568	0.0725967616415735	0.630810037632868	0.5831119994569007	0.6790584294615796	0.264966811121037	0.552081451857252	0.5064808757132512	0.5926817232957197	0.6149943626033281	0.5675567017614614	0.6545312609493324	0.12738853503184713	0.22205361659079415	0.21774816531479335
100_cells_20000_atac	multiome_powerlaw_v2_noTPMfilter	0.5396201217514395	0.48945138277409456	0.584055397140246	0.40893920899808994	0.3765642932101221	0.4416531177394762	0.0553043134566626	0.6257669558408602	0.5707761050142134	0.6701465312789888	0.227399463323525	0.5824340419565476	0.537779157866603	0.624233594198341	0.5791725288237894	0.5378644815378475	0.6240633109886554	0.15711252653927812	0.26757713707637837	0.26255310930861336
100_cells_30000_atac	multiome_powerlaw_v2_noTPMfilter	0.538521854123022	0.4890516443947927	0.5894348213208815	0.4316726341279834	0.3972668763912106	0.47146124540630113	0.0758154554470834	0.6351474821515782	0.5833740117292149	0.6792770699607896	0.265172946264369	0.5616072423131853	0.5215477517334965	0.6055937697213634	0.6194409366272531	0.5792175271913831	0.6622515094183352	0.14861995753715498	0.24350025290844715	0.23918501351873311
500_cells_4000_atac	multiome_powerlaw_v2	0.5382442823842917	0.4829055370559345	0.586720613144046	0.3980541982468095	0.3651168981865137	0.43187068827924585	0.0517996678773277	0.629966277968836	0.5796703296703297	0.6767766312076803	0.22370898722102	0.582070313190537	0.5373867746824351	0.6308725749515982	0.5613744484264174	0.5138461820811511	0.6037230783845408	0.15074309978768577	0.28669701568032374	0.28051371185786017
100_cells_30000_atac	scATAC_powerlaw_v2	0.537393398350114	0.4907657228472371	0.5911024277753624	0.4311611199306459	0.3983033470037304	0.46224056794104096	0.0938274957401496	0.6327768520009895	0.5789529231955738	0.6807640502691392	0.311339230923176	0.5548624230440052	0.5159322011939209	0.6002675023100379	0.6366676609166471	0.5939462357124274	0.6836420251456123	0.14861995753715498	0.24350025290844715	0.23918501351873311
1000_cells_1000_atac	scATAC_powerlaw_v2	0.534615864790796	0.4871128010595105	0.5821845809563853	0.35518770855931536	0.3239931423309805	0.3882798683006283	0.0507114065546729	0.6365813294003765	0.5875444063406451	0.6845341009444551	0.268890945713915	0.5573351325335697	0.5094060657943308	0.5962825067338866	0.5746004377568361	0.5298764610519938	0.6158755193365129	0.1740976645435244	0.32827516439049065	0.3212630359212051
200_cells_10000_atac	multiome_powerlaw_v2	0.5337437878275284	0.475223022350964	0.5775357351260603	0.4199228406903268	0.3863371430109603	0.45385103378251174	0.0549977676435104	0.6129734093047128	0.5601386159053878	0.6597455593133759	0.240455575029356	0.5578047011226727	0.5128961706242822	0.6044350395100442	0.5734228703469091	0.527926608191658	0.614406779661017	0.14437367303609341	0.2667678300455235	0.261201235998455
1000_cells_1000_atac	multiome_powerlaw_v2_noTPMfilter	0.5331972174830174	0.4812662109009901	0.5765911025790533	0.34714084650662785	0.3180727898130482	0.3786936083987575	0.0404236336627085	0.637975914208735	0.5863481013856366	0.6840480948168558	0.230393704216559	0.5715006441448729	0.5274494131694677	0.616046051488851	0.5548038693340666	0.5149568578760625	0.6033609090791372	0.1740976645435244	0.32827516439049065	0.3212630359212051
2000_cells_1000_atac	multiome_powerlaw_v2	0.5330581771252945	0.4768043605922457	0.5847020733359017	0.35837060197870974	0.32549568046566263	0.38824877679040115	0.0437578462204767	0.6335431131929335	0.5850225885917893	0.6793060735478025	0.212931425370677	0.5882674498424064	0.5453350889492347	0.6389921183631954	0.5620048625410856	0.516217163284392	0.6067795637292972	0.14437367303609341	0.2777946383409206	0.27172653534183083
100_cells_20000_atac	multiome_powerlaw_v2	0.5295991530160786	0.4764357805566139	0.5729216899107846	0.3557885300312902	0.3288689013204837	0.3856440100278293	0.0408324298321307	0.6094979144318345	0.5598647699917145	0.6541350042176955	0.212070938577566	0.5871227434574542	0.5427134376842155	0.6380998949041027	0.5651573019095572	0.5206103571692317	0.6056561111161147	0.15711252653927812	0.26757713707637837	0.26255310930861336
500_cells_2000_atac	scATAC_powerlaw_v2	0.5273648524079326	0.4745027554468893	0.5753988668238066	0.36967709221705525	0.33695583567708054	0.40068850566668074	0.0558042210106485	0.6388626396753591	0.5861810953770904	0.6858538318880673	0.265196482515297	0.5771300531310977	0.5356456445389444	0.6231370260083239	0.5817847370832437	0.534869409849919	0.6224469497087399	0.17834394904458598	0.33131006575619626	0.3243530320587099
100_cells_30000_atac	multiome_powerlaw_v2	0.5253857062009918	0.4751453116241503	0.5729483952542616	0.36622401183019976	0.3388591335314277	0.4032436168070641	0.0525205041985838	0.634659203851637	0.5868418342943085	0.6854444980643681	0.256246881189482	0.5666354225180738	0.5216685410757629	0.6074600726615347	0.6037552066492226	0.5560938796434317	0.6425098683867072	0.14861995753715498	0.24350025290844715	0.23918501351873311
1000_cells_1000_atac	multiome_powerlaw_v2	0.5241955500643212	0.4711437824080561	0.569034353261381	0.32004118921005914	0.2935554432380228	0.3498295087913825	0.0320725821599854	0.6321591300282516	0.5780318528536711	0.6757694453419489	0.20785007723426	0.5790714636882422	0.532948333084959	0.6273338831313058	0.5461105198771333	0.4980450965389666	0.5878475200569426	0.1740976645435244	0.32827516439049065	0.3212630359212051
500_cells_2000_atac	multiome_powerlaw_v2_noTPMfilter	0.5237203029575276	0.4703342285394684	0.5734476989991617	0.3640029371559382	0.3321762548901948	0.3936243578897386	0.0442242239134414	0.6313245628411849	0.5843927509869375	0.6792750448204098	0.220115779901777	0.588558525928224	0.5445650966808274	0.6334620794153011	0.5561893144608371	0.5093317868622909	0.600879744474147	0.17834394904458598	0.33131006575619626	0.3243530320587099
500_cells_2000_atac	multiome_powerlaw_v2	0.513377680820238	0.46387828336548786	0.5621880224552613	0.3216209427269399	0.29477097103311345	0.35158367629108417	0.0344762022342181	0.618334527407531	0.5719696597626552	0.6669873805131867	0.204535065735528	0.5900156389508309	0.5396808452309556	0.6337951954683463	0.5470746599077502	0.4944567472617498	0.5808608760969876	0.17834394904458598	0.33131006575619626	0.3243530320587099
1000_cells_20000_atac	scATAC_ABC	0.5021629482336084	0.453986898506435	0.5524068571305668	0.40781360875595807	0.37376534994116284	0.4415015521157473	0.013917	0.5483404720207743	0.5071167186354636	0.5962484015212561	0.03117	0.42318862473986557	0.3873306498944723	0.4585979883390721	0.6890847491179454	0.643549756356315	0.7254406675639458	0.08492569002123142	0.13879615579160343	0.13634607956740055
500_cells_20000_atac	scATAC_ABC	0.501720363775539	0.45027744142311166	0.5483656263392443	0.41828942256718527	0.37982003984138263	0.45205402158737923	0.014049	0.5540196787760531	0.507106474598827	0.6010328218336541	0.031598	0.4252720531150142	0.39083310730963594	0.46265595374316976	0.6868757573006409	0.6471338166505759	0.7276927050697523	0.08492569002123142	0.1561962569549823	0.15295480880648898
2000_cells_20000_atac	scATAC_ABC	0.5004245864048057	0.4535606972979232	0.5526426306745865	0.4083465801852677	0.3758051420937944	0.4423716744909746	0.014476	0.5573195848615332	0.5116838175717802	0.6042362062212184	0.032607	0.41724908552917916	0.3819228060969938	0.44809685982555736	0.6976324791715875	0.6583631518550656	0.7413096216278838	0.07430997876857749	0.12453211937278705	0.12224797219003476
all_cells_10000_atac	scATAC_ABC	0.4974035293784731	0.44216798422060727	0.5445067375196876	0.41248567044115764	0.37833225872010234	0.4454782399459971	0.014306	0.5701182213104748	0.5237936011947181	0.6164347298386509	0.033372	0.4246537218291595	0.3907921927244807	0.4598302244696796	0.6963440175351723	0.6550371955291961	0.734051755232714	0.08067940552016985	0.10784016186140617	0.10660486674391657
500_cells_all_atac	scATAC_ABC	0.4973234632616713	0.44994717387073707	0.5475893132395507	0.41098058412559446	0.38141256371536303	0.44728377896377874	0.014535	0.5215326258251877	0.47502159367956825	0.5679218880436545	0.03058	0.4176822095697689	0.3802752536960635	0.45139135231455996	0.6967602308008197	0.6539387716203016	0.737147547633458	0.08067940552016985	0.14385432473444612	0.1409810737736578
100_cells_10000_atac	scATAC_powerlaw_v2	0.4955063033510137	0.4406152477642456	0.5436978409968547	0.2852492763720444	0.2590271156312178	0.3109357820558182	0.0353380325677344	0.5893225001236313	0.5408271295676049	0.6358092043764341	0.250795975370793	0.5464660268736432	0.49659861783544945	0.5882352941176471	0.5499941700860888	0.5011385074093956	0.5927731523664161	0.18683651804670912	0.31906929691451696	0.3130552336809579
5000_cells_10000_atac	scATAC_ABC	0.49544047418374054	0.44109521459386203	0.5407130847429406	0.40873904268860445	0.376093232688961	0.4424768057993106	0.014372	0.5663146621464492	0.5113494106105875	0.607911374283689	0.032708	0.4224270754877356	0.387067498608829	0.4581867642534341	0.697856508913798	0.6467797842700448	0.7312742584184386	0.07643312101910828	0.11583206879109763	0.11404016994978756
all_cells_4000_atac	scATAC_ABC	0.4947352438490854	0.43463097021384506	0.5427376657057692	0.4187490149802607	0.38626253406976013	0.4525737246069433	0.014313	0.5536418933349646	0.5081275123602479	0.6025590109447878	0.032796	0.4252873519052149	0.39213095425232836	0.4577837535889791	0.6971369768620252	0.6531664334705648	0.7375233287166408	0.07643312101910828	0.12736469398077896	0.1250482811896485
200_cells_4000_atac	scATAC_powerlaw_v2	0.49464639268954297	0.44558297607848785	0.5456627797342408	0.292498051838851	0.2682264382885067	0.3190901220075452	0.036968683174997	0.5726931987072326	0.5265023976361108	0.6173387472400047	0.232255719519404	0.5443250438739858	0.5001582118104773	0.588449026566206	0.5551911458830419	0.5121801862693615	0.6059207019521246	0.19957537154989385	0.35235204855842184	0.34540363074546154
5000_cells_20000_atac	scATAC_ABC	0.49420846844850636	0.43843828979531174	0.5436519105398038	0.41612584840862066	0.38601214248245264	0.45076439456677314	0.014894	0.5579043071746828	0.5118390938359612	0.6094883563071529	0.033343	0.4179317657011123	0.3847120057197005	0.4543828546630453	0.6985249303264555	0.6601075431829587	0.745666342808179	0.07643312101910828	0.10662620131512393	0.10525299343375821
500_cells_30000_atac	scATAC_ABC	0.49356991294588637	0.4466003107134406	0.5425686175043059	0.4146859612666177	0.38599126599517375	0.45547844762122836	0.01428	0.5373548114697656	0.4935862089556391	0.5833762182956629	0.031279	0.4213099277545499	0.38898907415777056	0.4607166795353672	0.6929339930160645	0.6511839330289795	0.7301386541475626	0.07855626326963906	0.14446130500758725	0.14146388567014292
200_cells_all_atac	scATAC_ABC	0.49263761458179706	0.4372245900914611	0.5422022487898456	0.37410383839418976	0.3444261023466979	0.40527118568370696	0.012007	0.5441654073981742	0.4931957940187466	0.5887831234831731	0.029743	0.427239857637678	0.3947853072541164	0.46559400186861727	0.674778875868749	0.6324377592590522	0.7165712680191385	0.09554140127388536	0.17855336368234698	0.17477790652761685
2000_cells_30000_atac	scATAC_ABC	0.49256340766783613	0.43994384512245255	0.5401968042921923	0.42697499775677566	0.39331023261742115	0.46275568126103367	0.015139	0.5409827435447885	0.4892519142671911	0.5847028072340936	0.032033	0.4247174656252234	0.391186245511625	0.461324755736944	0.7009215602302249	0.6543492934711976	0.7433774189654629	0.07643312101910828	0.11441578148710167	0.1126882966396292
5000_cells_4000_atac	scATAC_ABC	0.49112171362331114	0.4371611757038595	0.5429203910154564	0.40245122516769666	0.37047158138187325	0.43718630127449665	0.013636	0.5584852754360088	0.5106637870497768	0.6019493929512045	0.032091	0.42440033283618195	0.3924522357593255	0.46100074759147547	0.6862520532142061	0.6439694464511552	0.7242786806859849	0.08917197452229299	0.13343449671219018	0.13142139822325222
all_cells_2000_atac	scATAC_ABC	0.4906439679243747	0.4384095343029624	0.5346838585323538	0.39163217259423483	0.35907319499920226	0.4247472200859323	0.01303	0.5285204892972971	0.4816059301431985	0.5742642166553695	0.030638	0.4264853255989278	0.3939221484442859	0.46351560891971016	0.6870713717036177	0.6441618592842939	0.731380668887888	0.08917197452229299	0.1426403641881639	0.14020857473928158
5000_cells_2000_atac	scATAC_ABC	0.49038334169942593	0.4399125756862733	0.538915837816383	0.405242662220862	0.3759124087591241	0.440355791217585	0.013337	0.5542650448036212	0.5011675388302389	0.598506629380144	0.031301	0.4342485477137888	0.39909875883515705	0.4695179827950289	0.6853860641552592	0.6450126593344102	0.726706067695501	0.09341825902335456	0.15852301466868993	0.1555619930475087
5000_cells_30000_atac	scATAC_ABC	0.4897902020386202	0.4360973893154071	0.5392618119045648	0.41588668236161636	0.3825950627005129	0.4492830285703406	0.014989	0.5554325483928961	0.5083591613640858	0.6038002905432222	0.033783	0.41593832874613	0.3807160159931655	0.45233444391208566	0.7020909827634255	0.6575799267190648	0.7421267060801282	0.07643312101910828	0.10541224076884168	0.1040942448821939
100_cells_10000_atac	multiome_powerlaw_v2_noTPMfilter	0.48894159436281187	0.4348234386424576	0.5405848212239792	0.28502817485542686	0.2591472364138311	0.3118048368767757	0.0300020377737351	0.5891900953400234	0.5415077776028013	0.6361223052214903	0.205975208604505	0.5553996320197953	0.5053735693642581	0.5975115283704086	0.539755397038033	0.494665522272367	0.5870568998118472	0.18683651804670912	0.31906929691451696	0.3130552336809579
5000_cells_all_atac	scATAC_ABC	0.488552058408017	0.4345975186590168	0.5368105873280559	0.4174060340973479	0.38060611264618904	0.45180918092398903	0.014898	0.5454257146015964	0.4988785161112541	0.5885825751042577	0.032626	0.41813974682051785	0.3833562816883044	0.4519719396837315	0.6985836382705791	0.6515353110702015	0.7351438043400176	0.07218683651804671	0.10399595346484572	0.10254924681344148
2000_cells_all_atac	scATAC_ABC	0.4882075120967657	0.4377860426603017	0.5420767464732418	0.40073675009644905	0.3652176716831499	0.4305040270769999	0.013751	0.5390739169031112	0.48837657177191174	0.5835263027023235	0.031243	0.41785710490013867	0.3848751482022044	0.4500734028045692	0.6890364951944193	0.6481593240970501	0.7321570864454455	0.08067940552016985	0.1137076378351037	0.11220548474314407
200_cells_4000_atac	multiome_powerlaw_v2_noTPMfilter	0.4881882317865559	0.4409937806929893	0.5399887216161875	0.30255645615006815	0.27493822708202004	0.3299017016812224	0.0325936448155306	0.573654109617891	0.5241550548697331	0.6180547396822015	0.187503151748185	0.5537002120109047	0.5118277909888118	0.6010731586112498	0.5295578379974349	0.4808436098604489	0.5753441272398951	0.19957537154989385	0.35235204855842184	0.34540363074546154
1000_cells_all_atac	scATAC_ABC	0.4881815224515183	0.43710519645921564	0.537273609047843	0.41445608746408175	0.3819393669130732	0.44781355785787746	0.014669	0.5398780005928939	0.490273854365402	0.5877658375759323	0.03156	0.42002684150812547	0.38743674264206607	0.45329719267737095	0.6954420098015233	0.6505545263730208	0.7334662261034702	0.07855626326963906	0.11825998988366211	0.11645422943221322
all_cells_all_atac	scATAC_ABC	0.48780571652953814	0.4322917110813009	0.5363982521095622	0.4215283705820425	0.38559422109615044	0.45803234037704005	0.015199	0.5555167343913185	0.502267751740775	0.5990020278058024	0.033049	0.41820556608977777	0.3846791505549026	0.4537012987698064	0.7028621289428197	0.663185125364747	0.7432697947801257	0.07855626326963906	0.10480526049570056	0.10361143298570877
200_cells_30000_atac	scATAC_ABC	0.4877040472387459	0.4409146080136969	0.5377707741430007	0.3666536047581089	0.3377779988058898	0.40015985635170476	0.011608	0.5314663840405199	0.4886211417127561	0.5861709942801722	0.028972	0.4277350562757608	0.3921325843375252	0.46355593292917274	0.6636481300210457	0.6244851445339273	0.7083333333333334	0.09978768577494693	0.18219524532119372	0.17844727694090382
1000_cells_30000_atac	scATAC_ABC	0.4876089783365672	0.43016833803511806	0.5350302253115927	0.41787517735716423	0.3815845457886465	0.44992302111963367	0.014734	0.5272513323159551	0.48376818927318566	0.5759493670886076	0.03059	0.41941067416810074	0.3834369960268804	0.4506767881335786	0.695636670475853	0.6531615183108019	0.7338000442145226	0.07855626326963906	0.12412746585735963	0.12205484743144071
all_cells_30000_atac	scATAC_ABC	0.4864484936328753	0.4345848422531087	0.5354171540665335	0.4033319736722307	0.3705286325503189	0.43815434676429615	0.014209	0.5454744649626927	0.5033640280713182	0.5995921218892062	0.03192	0.41773302897958775	0.38340292703270107	0.4564885574732023	0.6989472487243528	0.6558678759232431	0.7349563635968301	0.07643312101910828	0.10460293373798685	0.10332174584781768
500_cells_10000_atac	scATAC_ABC	0.48626140946349067	0.4329349727429694	0.5354829869359023	0.35945794864695585	0.3294107734671696	0.38929982310725697	0.011109	0.5428338281010335	0.4966331576745632	0.5862641966612316	0.028563	0.4337783035817848	0.3999624863352976	0.4725948364899945	0.6632380476615292	0.61883445159536	0.7020078892369082	0.11040339702760085	0.19656044511886697	0.19264194669756662
1000_cells_10000_atac	scATAC_ABC	0.48619608964372607	0.43519098336078926	0.5373665932480732	0.411069887155405	0.3766847636221157	0.44554467538480913	0.013767	0.53568370959889	0.4911545471072101	0.5804920095219716	0.029567	0.42455420789056575	0.39040820542146853	0.4595120207860482	0.6835141744160023	0.6375081495241838	0.7221944268549332	0.09129511677282377	0.15852301466868993	0.15546543066821167
