Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	nPoints	pred_name_long	score_threshold	key	hex
PBMC_17_B	-404055.918367347	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	5.95771266758686	3.37433593826892	10.5189112402762	0.290050268963664	0.174670324734439	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-383853.12244898	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	5.97612361229832	3.38476347069889	10.5514177692586	0.290050280864105	0.169513213847377	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-363650.326530612	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	5.99383582468445	3.39479525687309	10.5826906116164	0.290050292312899	0.164707996894639	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-343447.530612245	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	6.01389674823792	3.40615729801892	10.6181103613453	0.290050305279851	0.159444042890442	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-323244.734693878	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	6.03797815350162	3.41979644585901	10.6606287126558	0.290050320845556	0.153365819070514	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-303041.93877551	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	6.06251450844457	3.43369326575994	10.7039503299857	0.29005033670533	0.14743137973483	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-286443.142857143	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	6.08617347393725	3.44709315189559	10.7457228228625	0.290050351997979	0.141945317941331	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-282839.142857143	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	6.09386884246559	3.45145162893837	10.7593098387403	0.2900503569721	0.140209150824673	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-262636.346938776	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	6.13047663202403	3.4721854249657	10.8239449038537	0.290050380634591	0.132260747847457	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-242433.551020408	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	6.1764403383129	3.49821819074197	10.9050988739635	0.290050410344547	0.122968480490504	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
