Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	nPoints	pred_name_long	score_threshold	key	hex
BMMC22_CD4_pos_T_naive	0.0355478548439444	Treg	197	53	955	0.206282722513089	0.0554973821989529	0.269035532994924	Kendall	7.07145222239182	6.23357591845126	8.02195035205316	0.0643459340352256	3.41530260344007e-96	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_naive)	#A887A4
PBMC_20_CD4.N1	0.0355478548439444	Treg	179	36	955	0.187434554973822	0.037696335078534	0.201117318435754	Kendall	7.45116353590063	6.50371990324143	8.53662809357216	0.0693869349508964	1.46926400212116e-87	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_20_CD4.N1)	#7E657B
PBMC_22_CD4.M	0.0355478548439444	Treg	138	22	955	0.144502617801047	0.0230366492146597	0.159420289855072	Kendall	8.16040711632559	6.97655603250158	9.54514577019736	0.0799701784064216	2.95706172758207e-72	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_22_CD4.M)	#544352
BMMC22_CD4_pos_T_activated	0.0356203408975492	Treg	186	41	955	0.194764397905759	0.0429319371727749	0.220430107526882	Kendall	7.30054099892139	6.410834205886	8.31372285809506	0.0663068567004102	1.74231664214812e-93	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_activated)	#D3A9CE
BMMC22_CD4_pos_T_naive	0.0356203408975492	Treg	197	53	955	0.206282722513089	0.0554973821989529	0.269035532994924	Kendall	7.07563159725871	6.23726006549699	8.0266915239066	0.0643459361256398	3.08732011526444e-96	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_naive)	#A887A4
PBMC_20_CD4.N1	0.0356203408975492	Treg	179	36	955	0.187434554973822	0.037696335078534	0.201117318435754	Kendall	7.45138308535679	6.50391153457266	8.53687962845108	0.0693869350749204	1.4627003676172e-87	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_20_CD4.N1)	#7E657B
PBMC_22_CD4.M	0.0356203408975492	Treg	135	22	955	0.141361256544503	0.0230366492146597	0.162962962962963	Kendall	8.02058419885891	6.842765130553	9.40113677199766	0.0810317712121809	1.28510738482157e-69	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_22_CD4.M)	#544352
BMMC22_CD4_pos_T_activated	0.0368357540983607	Treg	109	90	955	0.11413612565445	0.0942408376963351	0.825688073394496	scABC	15.5608400986661	12.981571987857	18.6525749580061	0.092464298952766	5.61601514530726e-82	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_activated)	#0096A0
BMMC22_CD4_pos_T_naive	0.0368357540983607	Treg	109	92	955	0.11413612565445	0.0963350785340314	0.844036697247707	scABC	15.7789345466131	13.1763334114596	18.895603780773	0.0919677597786449	2.05112896460654e-83	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_naive)	#007880
PBMC_20_CD4.N1	0.0368357540983607	Treg	96	76	955	0.100523560209424	0.0795811518324607	0.791666666666667	scABC	17.8261956719404	14.6642899997798	21.6698696042616	0.0996210937092528	2.52175751958604e-76	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_20_CD4.N1)	#005960
PBMC_22_CD4.M	0.0368357540983607	Treg	108	93	955	0.113089005235602	0.0973821989528796	0.861111111111111	scABC	15.9860159817352	13.3362630977395	19.1622424584297	0.0924646915593181	3.88535657603842e-83	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_22_CD4.M)	#003B3F
BMMC22_CD4_pos_T_activated	0.0378587038772354	Treg	178	36	955	0.186387434554974	0.037696335078534	0.202247191011236	Kendall	7.36624122338278	6.44501468784541	8.41914446888617	0.0681648496702948	1.31003160118511e-89	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_activated)	#D3A9CE
BMMC22_CD4_pos_T_naive	0.0378587038772354	Treg	197	46	955	0.206282722513089	0.0481675392670157	0.233502538071066	Kendall	7.27890682083152	6.41644850538135	8.25729131339748	0.0643460377986025	2.41899845242742e-98	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_naive)	#A887A4
PBMC_20_CD4.N1	0.0378587038772354	Treg	178	35	955	0.186387434554974	0.0366492146596859	0.196629213483146	Kendall	7.42301805905892	6.47597434603156	8.50855703881541	0.06963732376939	9.54208494442723e-87	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_20_CD4.N1)	#7E657B
PBMC_22_CD4.M	0.0378587038772354	Treg	119	20	955	0.124607329842932	0.0209424083769634	0.168067226890756	Kendall	8.19526392685795	6.90586579661582	9.72540631527645	0.0873410189963065	2.08255093594404e-61	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_22_CD4.M)	#544352
BMMC22_CD4_pos_T_activated	0.0391661803278689	Treg	101	83	955	0.105759162303665	0.0869109947643979	0.821782178217822	scABC	15.0949779203769	12.5024226008168	18.2251364948887	0.096144453846013	6.1128168417397e-75	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_activated)	#0096A0
BMMC22_CD4_pos_T_naive	0.0391661803278689	Treg	107	90	955	0.112041884816754	0.0942408376963351	0.841121495327103	scABC	16.0680692403726	13.3914877260025	19.2796240713487	0.0929684251132472	1.63944363688278e-82	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_naive)	#007880
PBMC_20_CD4.N1	0.0391661803278689	Treg	94	74	955	0.0984293193717278	0.0774869109947644	0.787234042553192	scABC	18.2521333397254	14.996686102871	22.2142658161884	0.10023282052869	2.50129709990757e-76	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_20_CD4.N1)	#005960
PBMC_22_CD4.M	0.0391661803278689	Treg	103	88	955	0.107853403141361	0.0921465968586387	0.854368932038835	scABC	15.7416846186735	13.0659188564258	18.965419681289	0.0950553379994272	2.72007819716268e-78	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_22_CD4.M)	#003B3F
BMMC22_CD4_pos_T_activated	0.0398283544207896	Treg	1	0	955	0.00104712041884817	0	0	Cicero	20.8678253943785	2.93106025719362	148.569493111414	1.00146957462737	1	98	Cicero (co-accessibility)	0.25	Cicero (co-accessibility) (BMMC22_CD4_pos_T_activated)	#888364
BMMC22_CD4_pos_T_naive	0.0398283544207896	Treg	2	1	955	0.00209424083769634	0.00104712041884817	0.5	Cicero	37.4569959417082	5.24474569544041	267.510881642342	1.0030626889135	1	98	Cicero (co-accessibility)	0.25	Cicero (co-accessibility) (BMMC22_CD4_pos_T_naive)	#5A5742
BMMC22_CD4_pos_T_activated	0.0407222109911965	Treg	172	29	955	0.180104712041885	0.0303664921465969	0.168604651162791	Kendall	7.72827097331401	6.74228018162063	8.85845302005999	0.0696374972278053	2.14101912958594e-89	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_activated)	#D3A9CE
BMMC22_CD4_pos_T_naive	0.0407222109911965	Treg	190	43	955	0.198952879581152	0.0450261780104712	0.226315789473684	Kendall	7.31355869630206	6.42789495540608	8.32125309690541	0.0658598199044481	9.72471758404499e-95	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_naive)	#A887A4
PBMC_20_CD4.N1	0.0407222109911965	Treg	178	33	955	0.186387434554974	0.0345549738219895	0.185393258426966	Kendall	7.44843537271002	6.49814868325746	8.53769161120929	0.0696373382126491	5.694692247446e-87	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_20_CD4.N1)	#7E657B
PBMC_22_CD4.M	0.0407222109911965	Treg	100	16	955	0.104712041884817	0.0167539267015707	0.16	Kendall	8.52240302558725	7.05107202482463	10.3007532861424	0.0966949812866747	5.89844245650886e-52	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_22_CD4.M)	#544352
BMMC22_CD4_pos_T_activated	0.0408135957913864	Treg	200	157	955	0.209424083769634	0.164397905759162	0.785	scE2G_multiome	7.47878882050131	6.59264572655106	8.4840418462644	0.0643461377743632	2.27959535804035e-100	98	scE2G (Multiome)	0.177	scE2G (Multiome) (BMMC22_CD4_pos_T_activated)	#792374
BMMC22_CD4_pos_T_naive	0.0408135957913864	Treg	198	155	955	0.207329842931937	0.162303664921466	0.782828282828283	scE2G_multiome	7.65828069303074	6.74525211950726	8.69489562942114	0.0647709035811041	5.65444955687092e-101	98	scE2G (Multiome)	0.177	scE2G (Multiome) (BMMC22_CD4_pos_T_naive)	#601C5C
PBMC_20_CD4.N1	0.0408135957913864	Treg	166	134	955	0.173821989528796	0.140314136125654	0.807228915662651	scE2G_multiome	8.18467568585844	7.0961494170977	9.44017834817247	0.0728132184405246	5.2050175308664e-86	98	scE2G (Multiome)	0.177	scE2G (Multiome) (PBMC_20_CD4.N1)	#481545
PBMC_22_CD4.M	0.0408135957913864	Treg	194	148	955	0.203141361256545	0.154973821989529	0.762886597938144	scE2G_multiome	7.86816032724182	6.91832756729573	8.94839776419853	0.065639072487266	1.3217728419491e-100	98	scE2G (Multiome)	0.177	scE2G (Multiome) (PBMC_22_CD4.M)	#300E2E
BMMC22_CD4_pos_T_activated	0.040854693877551	Treg	97	79	955	0.101570680628272	0.0827225130890052	0.814432989690722	scABC	14.9818810718572	12.3675530356964	18.1488415536545	0.0978411805093959	3.37020013387967e-72	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_activated)	#0096A0
BMMC22_CD4_pos_T_naive	0.040854693877551	Treg	105	87	955	0.109947643979058	0.0910994764397906	0.828571428571429	scABC	16.1182763532764	13.406272003778	19.3789020935406	0.093997210869629	5.94805774482076e-81	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_naive)	#007880
PBMC_20_CD4.N1	0.040854693877551	Treg	92	71	955	0.0963350785340314	0.0743455497382199	0.771739130434783	scABC	18.2688639868807	14.9736272141868	22.2892814544583	0.101485396116572	1.40817769245215e-74	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_20_CD4.N1)	#005960
PBMC_22_CD4.M	0.040854693877551	Treg	100	85	955	0.104712041884817	0.0890052356020942	0.85	scABC	15.6761484058447	12.9695932966195	18.9475200356604	0.0967021375202223	1.27149025342086e-75	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_22_CD4.M)	#003B3F
BMMC22_CD4_pos_T_activated	0.0408764280881498	Treg	200	157	955	0.209424083769634	0.164397905759162	0.785	scE2G_multiome	7.4813354913939	6.59489063227646	8.4869308462618	0.0643461390481415	2.14985978799856e-100	98	scE2G (Multiome)	0.177	scE2G (Multiome) (BMMC22_CD4_pos_T_activated)	#792374
BMMC22_CD4_pos_T_naive	0.0408764280881498	Treg	198	155	955	0.207329842931937	0.162303664921466	0.782828282828283	scE2G_multiome	7.66115720408687	6.74778567055078	8.69816152606718	0.0647709050350047	5.30320798353708e-101	98	scE2G (Multiome)	0.177	scE2G (Multiome) (BMMC22_CD4_pos_T_naive)	#601C5C
PBMC_20_CD4.N1	0.0408764280881498	Treg	166	134	955	0.173821989528796	0.140314136125654	0.807228915662651	scE2G_multiome	8.18754498495953	7.09863708747909	9.44348782091946	0.0728132201956107	4.95267599038698e-86	98	scE2G (Multiome)	0.177	scE2G (Multiome) (PBMC_20_CD4.N1)	#481545
PBMC_22_CD4.M	0.0408764280881498	Treg	193	148	955	0.202094240837696	0.154973821989529	0.766839378238342	scE2G_multiome	7.82824349831177	6.88024840333841	8.90685810691454	0.0658600870770229	1.2090753372209e-99	98	scE2G (Multiome)	0.177	scE2G (Multiome) (PBMC_22_CD4.M)	#300E2E
BMMC22_CD4_pos_T_activated	0.0410638738594224	Treg	211	166	955	0.220942408376963	0.173821989528796	0.786729857819905	scE2G_ATAC	7.02464154464942	6.21946100280752	7.93406194018092	0.0621138662273653	8.6465635413491e-102	99	scE2G (scATAC)	0.174	scE2G (scATAC) (BMMC22_CD4_pos_T_activated)	#006479
BMMC22_CD4_pos_T_naive	0.0410638738594224	Treg	205	162	955	0.214659685863874	0.169633507853403	0.790243902439024	scE2G_ATAC	7.02177638337118	6.20236358000271	7.94944426299623	0.0633102399251957	1.9775035066407e-98	99	scE2G (scATAC)	0.174	scE2G (scATAC) (BMMC22_CD4_pos_T_naive)	#005060
PBMC_20_CD4.N1	0.0410638738594224	Treg	175	146	955	0.183246073298429	0.152879581151832	0.834285714285714	scE2G_ATAC	7.53276180081294	6.56188601301265	8.6472852828078	0.0704011323947218	5.24571048829913e-86	99	scE2G (scATAC)	0.174	scE2G (scATAC) (PBMC_20_CD4.N1)	#003C48
PBMC_22_CD4.M	0.0410638738594224	Treg	204	156	955	0.213612565445026	0.163350785340314	0.764705882352941	scE2G_ATAC	7.30206649948407	6.44736186787303	8.27007639024885	0.0635146139372481	7.54538685640808e-101	99	scE2G (scATAC)	0.174	scE2G (scATAC) (PBMC_22_CD4.M)	#002730
BMMC22_CD4_pos_T_activated	0.0419116471260764	Treg	1	0	955	0.00104712041884817	0	0	Cicero	20.9097286582226	2.93692275642023	148.868999569268	1.00147359873985	1	98	Cicero (co-accessibility)	0.25	Cicero (co-accessibility) (BMMC22_CD4_pos_T_activated)	#888364
BMMC22_CD4_pos_T_naive	0.0419116471260764	Treg	2	1	955	0.00209424083769634	0.00104712041884817	0.5	Cicero	39.0001680591568	5.45923544685094	278.612843034613	1.0032108849634	1	98	Cicero (co-accessibility)	0.25	Cicero (co-accessibility) (BMMC22_CD4_pos_T_naive)	#5A5742
BMMC22_CD4_pos_T_activated	0.0426	Treg	96	79	955	0.100523560209424	0.0827225130890052	0.822916666666667	scABC	15.1843638471067	12.5203806542843	18.4151673825048	0.0984244795970137	6.68003194074415e-72	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_activated)	#0096A0
BMMC22_CD4_pos_T_naive	0.0426	Treg	103	85	955	0.107853403141361	0.0890052356020942	0.825242718446602	scABC	16.2130637001084	13.4571610346272	19.5333498549499	0.0950557952532777	1.67810229204787e-79	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_naive)	#007880
PBMC_20_CD4.N1	0.0426	Treg	90	70	955	0.0942408376963351	0.0732984293193717	0.777777777777778	scABC	18.3245725184031	14.981227882256	22.4140478084529	0.102779938034723	6.64479968355725e-73	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_20_CD4.N1)	#005960
PBMC_22_CD4.M	0.0426	Treg	98	82	955	0.10261780104712	0.0858638743455497	0.836734693877551	scABC	15.722095440726	12.9785812651234	19.0455551340994	0.0978419367359408	4.50990216154172e-74	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_22_CD4.M)	#003B3F
BMMC22_CD4_pos_T_activated	0.0441213434732575	Treg	153	24	955	0.16020942408377	0.025130890052356	0.156862745098039	Kendall	7.75647713630838	6.70229699437372	8.97646547393807	0.0745309364687569	2.88217990378552e-79	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_activated)	#D3A9CE
BMMC22_CD4_pos_T_naive	0.0441213434732575	Treg	181	35	955	0.189528795811518	0.0366492146596859	0.193370165745856	Kendall	7.41360842304586	6.48949198514453	8.46932086148996	0.0679262667100259	1.30941884228001e-90	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_naive)	#A887A4
PBMC_20_CD4.N1	0.0441213434732575	Treg	178	32	955	0.186387434554974	0.0335078534031414	0.179775280898876	Kendall	7.48349868315487	6.5287382895534	8.57788290126294	0.0696373581371969	2.80101359440649e-87	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_20_CD4.N1)	#7E657B
PBMC_22_CD4.M	0.0441213434732575	Treg	69	12	955	0.0722513089005236	0.012565445026178	0.173913043478261	Kendall	7.75494921814324	6.15700857873082	9.7676065587645	0.117726759724351	1.25240655386082e-32	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_22_CD4.M)	#544352
BMMC22_CD4_pos_T_activated	0.0449004241230376	Treg	145	22	955	0.151832460732984	0.0230366492146597	0.151724137931034	Kendall	7.55253532223242	6.4948656200249	8.78244341464138	0.0769765935494437	3.19088368476842e-73	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_activated)	#D3A9CE
BMMC22_CD4_pos_T_naive	0.0449004241230376	Treg	181	34	955	0.189528795811518	0.0356020942408377	0.187845303867403	Kendall	7.54158600166205	6.60151607989185	8.61552387847804	0.0679263365402573	8.84076652002733e-92	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_naive)	#A887A4
PBMC_20_CD4.N1	0.0449004241230376	Treg	178	31	955	0.186387434554974	0.0324607329842932	0.174157303370787	Kendall	7.4932492945912	6.53724482662337	8.58905953196396	0.0696373636779322	2.30062384319489e-87	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_20_CD4.N1)	#7E657B
PBMC_22_CD4.M	0.0449004241230376	Treg	69	12	955	0.0722513089005236	0.012565445026178	0.173913043478261	Kendall	8.26608381804052	6.56281227230391	10.4114118843879	0.117727492351044	2.67286923743176e-34	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_22_CD4.M)	#544352
BMMC22_CD4_pos_T_activated	0.0463269672131148	Treg	91	74	955	0.0952879581151833	0.0774869109947644	0.813186813186813	scABC	15.0806897078477	12.3606024892354	18.3993621882464	0.10148191689857	1.43831760148132e-67	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_activated)	#0096A0
BMMC22_CD4_pos_T_naive	0.0463269672131148	Treg	101	83	955	0.105759162303665	0.0869109947643979	0.821782178217822	scABC	16.6529058687655	13.7927354645433	20.1061837651322	0.0961459962491302	6.94593472705487e-79	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_naive)	#007880
PBMC_20_CD4.N1	0.0463269672131148	Treg	83	66	955	0.0869109947643979	0.0691099476439791	0.795180722891566	scABC	17.6186105431838	14.2664661766815	21.7583971831624	0.107677488708364	2.26238103021163e-65	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_20_CD4.N1)	#005960
PBMC_22_CD4.M	0.0463269672131148	Treg	94	80	955	0.0984293193717278	0.0837696335078534	0.851063829787234	scABC	15.8140804978154	12.9935501814339	19.2468677535664	0.100230219034473	5.80494381852687e-71	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_22_CD4.M)	#003B3F
BMMC22_CD4_pos_T_activated	0.0469765813401421	Treg	1	0	955	0.00104712041884817	0	0	Cicero	21.6038275348441	3.03401756413792	153.830804960387	1.00154025540802	1	98	Cicero (co-accessibility)	0.25	Cicero (co-accessibility) (BMMC22_CD4_pos_T_activated)	#888364
BMMC22_CD4_pos_T_naive	0.0469765813401421	Treg	2	1	955	0.00209424083769634	0.00104712041884817	0.5	Cicero	41.3216066341066	5.78166311244196	295.325954075292	1.00343382057959	1	98	Cicero (co-accessibility)	0.25	Cicero (co-accessibility) (BMMC22_CD4_pos_T_naive)	#5A5742
BMMC22_CD4_pos_T_activated	0.0472070852992695	Treg	139	20	955	0.145549738219895	0.0209424083769634	0.143884892086331	Kendall	7.96486598981574	6.82312539440586	9.29765856094861	0.0789414926510555	1.03024806910201e-72	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_activated)	#D3A9CE
BMMC22_CD4_pos_T_naive	0.0472070852992695	Treg	171	28	955	0.179057591623037	0.0293193717277487	0.16374269005848	Kendall	7.50675494952815	6.53923130207779	8.61743028639471	0.0704011173493839	8.76677673894026e-86	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_naive)	#A887A4
PBMC_20_CD4.N1	0.0472070852992695	Treg	177	31	955	0.185340314136126	0.0324607329842932	0.175141242937853	Kendall	7.48047574611217	6.522872485746	8.57866185648313	0.0698898292260024	1.09469334863127e-86	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_20_CD4.N1)	#7E657B
PBMC_22_CD4.M	0.0472070852992695	Treg	60	10	955	0.0628272251308901	0.0104712041884817	0.166666666666667	Kendall	8.50523310187442	6.62863891887945	10.9130986017638	0.127187103035454	6.87354483937762e-30	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_22_CD4.M)	#544352
BMMC22_CD4_pos_T_activated	0.0472197900752285	Treg	211	163	955	0.220942408376963	0.170680628272251	0.772511848341232	scE2G_ATAC	7.13393150047538	6.31622325292875	8.05750155045208	0.0621139179292617	5.29379871260429e-103	99	scE2G (scATAC)	0.174	scE2G (scATAC) (BMMC22_CD4_pos_T_activated)	#006479
BMMC22_CD4_pos_T_naive	0.0472197900752285	Treg	203	161	955	0.212565445026178	0.168586387434555	0.793103448275862	scE2G_ATAC	7.05564387226797	6.22727368970784	7.99420628236563	0.0637201600524774	1.09397925846304e-97	99	scE2G (scATAC)	0.174	scE2G (scATAC) (BMMC22_CD4_pos_T_naive)	#005060
PBMC_20_CD4.N1	0.0472197900752285	Treg	174	143	955	0.182198952879581	0.149738219895288	0.82183908045977	scE2G_ATAC	7.61244823438835	6.62793766335112	8.74319751703018	0.070660042506628	4.08910985658088e-86	99	scE2G (scATAC)	0.174	scE2G (scATAC) (PBMC_20_CD4.N1)	#003C48
PBMC_22_CD4.M	0.0472197900752285	Treg	202	154	955	0.21151832460733	0.161256544502618	0.762376237623762	scE2G_ATAC	7.32967129323394	6.46650157683665	8.30805971799344	0.0639274109767552	5.35786446822655e-100	99	scE2G (scATAC)	0.174	scE2G (scATAC) (PBMC_22_CD4.M)	#002730
BMMC22_CD4_pos_T_activated	0.049768	Treg	89	70	955	0.0931937172774869	0.0732984293193717	0.786516853932584	scABC	15.3135631418861	12.5196640051984	18.7309512462285	0.102776575738933	1.73075262522138e-66	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_activated)	#0096A0
BMMC22_CD4_pos_T_naive	0.049768	Treg	96	79	955	0.100523560209424	0.0827225130890052	0.822916666666667	scABC	16.4246425875688	13.5273166303002	19.9425275168851	0.0990179974122415	4.48374416291843e-74	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_naive)	#007880
PBMC_20_CD4.N1	0.049768	Treg	81	63	955	0.0848167539267016	0.0659685863874346	0.777777777777778	scABC	17.8882371802022	14.4417835863347	22.1571682958852	0.109194717278547	4.09244241582961e-64	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_20_CD4.N1)	#005960
PBMC_22_CD4.M	0.049768	Treg	91	74	955	0.0952879581151833	0.0774869109947644	0.813186813186813	scABC	15.942541202748	13.0505514871757	19.4753930706357	0.102124678214985	9.33497087439922e-69	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_22_CD4.M)	#003B3F
BMMC22_CD4_pos_T_activated	0.0501838399909668	Treg	196	151	955	0.205235602094241	0.158115183246073	0.770408163265306	scE2G_multiome	7.7652881397581	6.8337280103744	8.82383668210466	0.0652018154408658	7.96949713484569e-101	98	scE2G (Multiome)	0.177	scE2G (Multiome) (BMMC22_CD4_pos_T_activated)	#792374
BMMC22_CD4_pos_T_naive	0.0501838399909668	Treg	192	153	955	0.201047120418848	0.16020942408377	0.796875	scE2G_multiome	7.86661352355367	6.91095457694769	8.95442266910243	0.0660827935447766	2.09473869255458e-99	98	scE2G (Multiome)	0.177	scE2G (Multiome) (BMMC22_CD4_pos_T_naive)	#601C5C
PBMC_20_CD4.N1	0.0501838399909668	Treg	162	132	955	0.169633507853403	0.138219895287958	0.814814814814815	scE2G_multiome	8.45299885601222	7.31250136767563	9.77137453616042	0.0739482328065074	1.44045764962743e-85	98	scE2G (Multiome)	0.177	scE2G (Multiome) (PBMC_20_CD4.N1)	#481545
PBMC_22_CD4.M	0.0501838399909668	Treg	190	145	955	0.198952879581152	0.151832460732984	0.763157894736842	scE2G_multiome	8.11606476267153	7.1238082374649	9.24653009123101	0.066533342113671	1.89630667224172e-100	98	scE2G (Multiome)	0.177	scE2G (Multiome) (PBMC_22_CD4.M)	#300E2E
BMMC22_CD4_pos_T_activated	0.0509808745488183	Treg	122	17	955	0.127748691099476	0.0178010471204189	0.139344262295082	Kendall	8.3013810637129	7.02413513800049	9.8108772412639	0.0852412594743993	6.53009899426495e-65	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_activated)	#D3A9CE
BMMC22_CD4_pos_T_naive	0.0509808745488183	Treg	154	23	955	0.161256544502618	0.0240837696335079	0.149350649350649	Kendall	7.53022408470161	6.50302637845712	8.71967472770326	0.0748264438630231	5.72501504449206e-77	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_naive)	#A887A4
PBMC_20_CD4.N1	0.0509808745488183	Treg	174	29	955	0.182198952879581	0.0303664921465969	0.166666666666667	Kendall	7.40764930972762	6.44962669240897	8.50797587409089	0.0706599233094461	2.28712471658215e-84	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_20_CD4.N1)	#7E657B
PBMC_22_CD4.M	0.0509808745488183	Treg	48	8	955	0.050261780104712	0.00837696335078534	0.166666666666667	Kendall	8.82363895115802	6.65659452897226	11.6961614533571	0.143791592528841	1.01478077760968e-23	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_22_CD4.M)	#544352
BMMC22_CD4_pos_T_activated	0.0539757704918033	Treg	86	69	955	0.0900523560209424	0.0722513089005236	0.802325581395349	scABC	15.5251073173877	12.6423141343856	19.0652561433223	0.104802480941207	1.66066025017563e-64	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_activated)	#0096A0
